alias_id	locale	phrase	target_attribute	target_value	match_type	weight	note
compat_alias_00525	ru	на macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00526	ru	под macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00527	ru	совместим с macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00528	ru	подходит для macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00529	en	for macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00530	en	compatible with macbook air	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00531	ru	для macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00532	ru	на macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00533	ru	под macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00534	ru	совместим с macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00535	ru	подходит для macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00536	en	for macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00537	en	compatible with macbook pro	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00538	ru	для thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00539	ru	на thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00540	ru	под thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00541	ru	совместим с thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00542	ru	подходит для thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00543	en	for thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00544	en	compatible with thinkpad	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00545	ru	для apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00546	ru	на apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00547	ru	под apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00548	ru	совместим с apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00549	ru	подходит для apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00550	en	for apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00551	en	compatible with apple watch 41 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00552	ru	для apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00553	ru	на apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00554	ru	под apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00555	ru	совместим с apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00556	ru	подходит для apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00557	en	for apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00558	en	compatible with apple watch 45 мм	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00559	ru	для galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00560	ru	на galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00561	ru	под galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00562	ru	совместим с galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00563	ru	подходит для galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00564	en	for galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00565	en	compatible with galaxy watch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00566	ru	для ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00567	ru	на ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00568	ru	под ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00569	ru	совместим с ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00570	ru	подходит для ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00571	en	for ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00572	en	compatible with ps5	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00573	ru	для xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00574	ru	на xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00575	ru	под xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00576	ru	совместим с xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00577	ru	подходит для xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00578	en	for xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00579	en	compatible with xbox series x	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00580	ru	для nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00581	ru	на nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00582	ru	под nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00583	ru	совместим с nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00584	ru	подходит для nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00585	en	for nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00586	en	compatible with nintendo switch	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00587	ru	для canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00588	ru	на canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00589	ru	под canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00590	ru	совместим с canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00591	ru	подходит для canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00592	en	for canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00593	en	compatible with canon ef	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00594	ru	для sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00595	ru	на sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00596	ru	под sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00597	ru	совместим с sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00598	ru	подходит для sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00599	en	for sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00600	en	compatible with sony e mount	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00601	ru	для nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00602	ru	на nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00603	ru	под nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00604	ru	совместим с nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00605	ru	подходит для nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00606	en	for nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00607	en	compatible with nikon z	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00608	ru	для hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00609	ru	на hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00610	ru	под hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00611	ru	совместим с hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00612	ru	подходит для hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00613	en	for hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00614	en	compatible with hp laserjet	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00615	ru	для canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00616	ru	на canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00617	ru	под canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00618	ru	совместим с canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00619	ru	подходит для canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00620	en	for canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00621	en	compatible with canon pixma	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00622	ru	для epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00623	ru	на epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00624	ru	под epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00625	ru	совместим с epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00626	ru	подходит для epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00627	en	for epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
compat_alias_00628	en	compatible with epson ecotank	compatible_model_text	__EXTRACT_TARGET_TEXT__	normalized_phrase	0.72	extract model target
