alias_id	alias_text	locale	normalized	route_kind	target_id	priority	match_type	negative_tokens	status	notes
AL.FASH.WOMEN.0092	брючный комбинезон женский	ru-RU	брючный комбинезон женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0093	jumpsuit women	ru-RU	jumpsuit women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0094	женский лонгслив	ru-RU	женский лонгслив	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0095	лонгслив женский	ru-RU	лонгслив женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0096	футболка с длинным рукавом женская	ru-RU	футболка с длинным рукавом женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0097	майка	ru-RU	майка	canonical	FASH.WOMEN	82	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0098	майка женская	ru-RU	майка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0099	женская майка	ru-RU	женская майка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0100	топ майка женская	ru-RU	топ майка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0101	tank top women	ru-RU	tank top women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0102	женское поло	ru-RU	женское поло	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0103	поло женское	ru-RU	поло женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0104	polo women	ru-RU	polo women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0105	женский свитшот	ru-RU	женский свитшот	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0106	свитшот женский	ru-RU	свитшот женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0107	толстовка женская без капюшона	ru-RU	толстовка женская без капюшона	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0108	женские шорты	ru-RU	женские шорты	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0109	шорты женские	ru-RU	шорты женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0110	джинсовые шорты женские	ru-RU	джинсовые шорты женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0111	shorts women	ru-RU	shorts women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0112	женский костюм	ru-RU	женский костюм	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0113	костюм женский	ru-RU	костюм женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0114	брючный костюм женский	ru-RU	брючный костюм женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0115	костюм двойка женский	ru-RU	костюм двойка женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0116	женский пиджак	ru-RU	женский пиджак	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0117	пиджак женский	ru-RU	пиджак женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0118	женский блейзер	ru-RU	женский блейзер	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0119	blazer women	ru-RU	blazer women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0120	женский спортивный костюм	ru-RU	женский спортивный костюм	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0121	спортивный костюм женский	ru-RU	спортивный костюм женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0122	tracksuit women	ru-RU	tracksuit women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0123	женское белье	ru-RU	женское белье	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0124	нижнее белье женское	ru-RU	нижнее белье женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0125	трусы женские	ru-RU	трусы женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0126	комплект белья женский	ru-RU	комплект белья женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0127	бюстгальтер	ru-RU	бюстгальтер	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0128	лифчик	ru-RU	лифчик	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0129	бра	ru-RU	бра	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0130	женский бюстгальтер	ru-RU	женский бюстгальтер	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0131	спортивный бра	ru-RU	спортивный бра	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0132	bra	ru-RU	bra	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0133	колготки	ru-RU	колготки	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0134	женские колготки	ru-RU	женские колготки	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0135	колготки женские	ru-RU	колготки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0136	капроновые колготки	ru-RU	капроновые колготки	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0137	tights women	ru-RU	tights women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0138	женские носки	ru-RU	женские носки	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0139	носки женские	ru-RU	носки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0140	следки женские	ru-RU	следки женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0141	socks women	ru-RU	socks women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0142	женский жилет	ru-RU	женский жилет	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0143	жилет женский	ru-RU	жилет женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0144	безрукавка женская	ru-RU	безрукавка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0145	vest women	ru-RU	vest women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0146	женские чиносы	ru-RU	женские чиносы	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0147	чиносы женские	ru-RU	чиносы женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0148	женские карго	ru-RU	женские карго	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0149	брюки карго женские	ru-RU	брюки карго женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0150	cargo pants women	ru-RU	cargo pants women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0151	женский бомбер	ru-RU	женский бомбер	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0152	бомбер женский	ru-RU	бомбер женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0153	женская джинсовка	ru-RU	женская джинсовка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0154	джинсовая куртка женская	ru-RU	джинсовая куртка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0155	женская кожаная куртка	ru-RU	женская кожаная куртка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0156	косуха женская	ru-RU	косуха женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0157	кожанка женская	ru-RU	кожанка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0158	женская ветровка	ru-RU	женская ветровка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0159	ветровка женская	ru-RU	ветровка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0160	windbreaker women	ru-RU	windbreaker women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0161	женская парка	ru-RU	женская парка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0162	парка женская	ru-RU	парка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0163	женское термобелье	ru-RU	женское термобелье	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0164	термобелье женское	ru-RU	термобелье женское	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0165	спортивный топ женский	ru-RU	спортивный топ женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0166	тренировочная футболка женская	ru-RU	тренировочная футболка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0167	active top women	ru-RU	active top women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0168	спортивные леггинсы женские	ru-RU	спортивные леггинсы женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0169	тренировочные штаны женские	ru-RU	тренировочные штаны женские	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0170	active bottom women	ru-RU	active bottom women	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0171	женский ромпер	ru-RU	женский ромпер	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0172	ромпер женский	ru-RU	ромпер женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0173	короткий комбинезон женский	ru-RU	короткий комбинезон женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0174	женская водолазка	ru-RU	женская водолазка	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0175	водолазка женская	ru-RU	водолазка женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0176	женский плащ	ru-RU	женский плащ	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0177	плащ женский	ru-RU	плащ женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0178	дождевик женский	ru-RU	дождевик женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0179	женский халат	ru-RU	женский халат	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0180	халат женский	ru-RU	халат женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0181	женская пижама	ru-RU	женская пижама	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0182	пижама женская	ru-RU	пижама женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0183	пижамный комплект женский	ru-RU	пижамный комплект женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0184	купальник	ru-RU	купальник	canonical	FASH.WOMEN	90	contains		active	FASH.WOMEN strong default type route candidate v1.0
AL.FASH.WOMEN.0185	купальник женский	ru-RU	купальник женский	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0186	женский купальник	ru-RU	женский купальник	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0187	раздельный купальник	ru-RU	раздельный купальник	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0188	слитный купальник	ru-RU	слитный купальник	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0189	женская форма	ru-RU	женская форма	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0190	спецодежда женская	ru-RU	спецодежда женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0191	униформа женская	ru-RU	униформа женская	canonical	FASH.WOMEN	98	contains		active	FASH.WOMEN child override v1.0
AL.FASH.WOMEN.0192	женские кроссовки	ru-RU	женские кроссовки	canonical	FASH.SHOES	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0193	женская сумка	ru-RU	женская сумка	canonical	FASH.BAGS	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0194	женский ремень	ru-RU	женский ремень	canonical	FASH.ACCESSORIES	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0195	женские часы	ru-RU	женские часы	canonical	FASH.ACCESSORIES	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0196	женский парфюм	ru-RU	женский парфюм	canonical	BEAUTY.FRAGRANCE	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0197	детское платье	ru-RU	детское платье	canonical	FASH.KIDS	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0198	платье для девочки	ru-RU	платье для девочки	canonical	FASH.KIDS	100	contains		active	FASH.WOMEN negative route guard v1.0
AL.FASH.WOMEN.0199	женские кроссовки nike	ru-RU	женские кроссовки nike	canonical	FASH.SHOES	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0200	женская сумка кожаная	ru-RU	женская сумка кожаная	canonical	FASH.BAGS	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0201	женский ремень кожаный	ru-RU	женский ремень кожаный	canonical	FASH.ACCESSORIES	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0202	женские часы casio	ru-RU	женские часы casio	canonical	FASH.ACCESSORIES	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0203	женский парфюм dior	ru-RU	женский парфюм dior	canonical	BEAUTY.FRAGRANCE	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0204	помада красная	ru-RU	помада красная	canonical	BEAUTY.MAKEUP	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.WOMEN.0205	детское платье 110	ru-RU	детское платье 110	canonical	FASH.KIDS	100	contains		active	FASH.WOMEN golden negative route guard v1.0
AL.FASH.BAGS.0001	рюкзак	ru-RU	рюкзак	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0002	городской рюкзак	ru-RU	городской рюкзак	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0003	мини рюкзак	ru-RU	мини рюкзак	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0004	рюкзак женский	ru-RU	рюкзак женский	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0005	школьный рюкзак	ru-RU	школьный рюкзак	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0006	ранец	ru-RU	ранец	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0007	школьный ранец	ru-RU	школьный ранец	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0008	портфель школьный	ru-RU	портфель школьный	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0009	сумка	ru-RU	сумка	canonical	FASH.BAGS	70	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0011	сумочка	ru-RU	сумочка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0012	сумка с ручками	ru-RU	сумка с ручками	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0013	сумка на плечо	ru-RU	сумка на плечо	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0014	плечевая сумка	ru-RU	плечевая сумка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0015	кроссбоди	ru-RU	кроссбоди	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0016	сумка кроссбоди	ru-RU	сумка кроссбоди	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0017	сумка через плечо	ru-RU	сумка через плечо	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0018	crossbody	ru-RU	crossbody	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0019	тоут	ru-RU	тоут	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0020	tote bag	ru-RU	tote bag	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0021	сумка тоут	ru-RU	сумка тоут	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0022	шоппер	ru-RU	шоппер	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0023	сумка шоппер	ru-RU	сумка шоппер	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0024	сумка-шоппер	ru-RU	сумка шоппер	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0025	клатч	ru-RU	клатч	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0026	вечерний клатч	ru-RU	вечерний клатч	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0027	мини клатч	ru-RU	мини клатч	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0028	бананка	ru-RU	бананка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0029	поясная сумка	ru-RU	поясная сумка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0030	сумка на пояс	ru-RU	сумка на пояс	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0031	belt bag	ru-RU	belt bag	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0032	сумка для ноутбука	ru-RU	сумка для ноутбука	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0033	ноутбучная сумка	ru-RU	ноутбучная сумка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0034	laptop bag	ru-RU	laptop bag	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0035	чехол для ноутбука	ru-RU	чехол для ноутбука	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0036	laptop sleeve	ru-RU	laptop sleeve	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0037	папка для ноутбука	ru-RU	папка для ноутбука	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0038	дорожная сумка	ru-RU	дорожная сумка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0039	сумка дорожная	ru-RU	сумка дорожная	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0040	travel bag	ru-RU	travel bag	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0041	спортивная сумка	ru-RU	спортивная сумка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0042	duffel	ru-RU	duffel	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0043	duffle bag	ru-RU	duffle bag	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0044	баул спортивный	ru-RU	баул спортивный	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0045	чемодан	ru-RU	чемодан	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0046	чемодан на колесах	ru-RU	чемодан на колесах	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0047	ручная кладь чемодан	ru-RU	ручная кладь чемодан	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0048	suitcase	ru-RU	suitcase	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0049	портфель	ru-RU	портфель	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0050	деловой портфель	ru-RU	деловой портфель	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0051	дипломат	ru-RU	дипломат	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0052	briefcase	ru-RU	briefcase	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0053	папка для документов	ru-RU	папка для документов	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0054	сумка для документов	ru-RU	сумка для документов	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0055	папка а4	ru-RU	папка а4	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0056	кошелек	ru-RU	кошелек	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0057	кошелёк	ru-RU	кошелек	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0058	портмоне	ru-RU	портмоне	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0059	бумажник	ru-RU	бумажник	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0060	кардхолдер	ru-RU	кардхолдер	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0061	визитница	ru-RU	визитница	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0062	держатель карт	ru-RU	держатель карт	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0063	косметичка	ru-RU	косметичка	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0064	несессер	ru-RU	несессер	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
AL.FASH.BAGS.0065	beauty case	ru-RU	beauty case	canonical	FASH.BAGS	95	contains		active	FASH.BAGS production pack v1.0: Положительный alias FASH.BAGS.
