category_code	attribute_code	applicability	facet_recommended	required_policy	notes
TECH.POWER_CHARGING_CABLES	power_watts	recommended	true	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	connector_type	recommended	true	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	wireless_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	os_family	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	chipset_text	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	dimensions	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	weight	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	water_resistance	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	network_generation	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	bluetooth_version	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	wi_fi_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	storage_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	panel_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	charging_standard	recommended	true	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	cable_length_m	recommended	true	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	data_transfer_rate	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	camera_resolution_mp	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	video_resolution	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	sensor_set	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	sim_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.POWER_CHARGING_CABLES	poe_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	storage_capacity	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	ram_capacity	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	screen_size	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	screen_resolution	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	refresh_rate_hz	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	battery_capacity_mah	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	battery_capacity_wh	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	power_watts	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	connector_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	wireless_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	os_family	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	chipset_text	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	dimensions	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	weight	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	water_resistance	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	network_generation	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	bluetooth_version	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	wi_fi_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	storage_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	panel_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	charging_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	cable_length_m	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	data_transfer_rate	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	camera_resolution_mp	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	video_resolution	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	sensor_set	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	sim_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.PRINTERS_SCANNERS	poe_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	storage_capacity	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	ram_capacity	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	screen_size	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	screen_resolution	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	refresh_rate_hz	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	battery_capacity_mah	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	battery_capacity_wh	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	power_watts	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	connector_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	wireless_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	os_family	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	chipset_text	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	dimensions	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	weight	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	water_resistance	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	network_generation	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	bluetooth_version	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	wi_fi_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	storage_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	panel_type	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	charging_standard	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	cable_length_m	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	data_transfer_rate	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	camera_resolution_mp	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	video_resolution	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	sensor_set	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	sim_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
TECH.CAR_ELECTRONICS_GPS	poe_support	optional	false	child_pack_may_promote_to_required	Common specs coverage matrix; final requirement resolved by public category pack.
